Price,z0,z1,z2
30534.0,1.1532303,-0.056380805,-0.2659882
30552.5,1.1605421,-0.050917443,-0.3068318
30573.5,1.186468,-0.07082677,-0.33661506
30535.0,1.1697822,-0.06770106,-0.38414475
30530.5,1.181207,-0.061895348,-0.3330273
30515.0,1.1811043,-0.054007415,-0.37075096
30527.0,1.1674163,-0.058660366,-0.4052798
30526.5,1.172132,-0.06963184,-0.39962545
30515.0,1.1562803,-0.06063616,-0.41113153
30504.0,1.1594545,-0.068103254,-0.3758275
30510.0,1.1516076,-0.05792461,-0.38011888
30516.0,1.1424329,-0.05329671,-0.393454
30530.5,1.1357445,-0.06516488,-0.22609183
30536.0,1.1347802,-0.047869388,-0.29173046
30540.0,1.1233397,-0.068691775,-0.23797795
30524.5,1.1222872,-0.056171622,-0.28818008
30541.5,1.1088594,-0.08287318,-0.2801736
30531.5,1.0895772,-0.063747436,-0.38988423
30528.0,1.0747882,-0.07320981,-0.36795303
30542.5,1.0618709,-0.057192322,-0.3957181
30518.5,1.0924374,-0.05037945,-0.42002675
30489.5,1.117731,-0.07244955,-0.4295343
30490.0,1.1204834,-0.057971064,-0.47312647
30500.0,1.122709,-0.068977684,-0.5446363
30514.5,1.1413218,-0.07375406,-0.54090965
30500.0,1.1676282,-0.07154164,-0.5261991
30480.0,1.1734644,-0.07479094,-0.49475586
30489.0,1.1718692,-0.085196614,-0.35118255
30459.0,1.1649221,-0.07296716,-0.27128816
30459.5,1.1438128,-0.065849215,-0.3051308
30417.0,1.1318333,-0.079715624,-0.28470984
30430.0,1.139828,-0.09185721,-0.22654375
30417.0,1.1280669,-0.09410454,-0.23534115
30413.0,1.0972234,-0.08205885,-0.26862016
30411.0,1.0864772,-0.085824534,-0.27810085
30377.0,1.0968858,-0.07361686,-0.28523237
30392.5,1.0977012,-0.07457927,-0.21799815
30387.5,1.0959611,-0.06361896,-0.14248434
30371.5,1.0851997,-0.050291516,-0.08172225
30406.0,1.0811701,-0.05228326,0.09289162
30414.5,1.0633446,-0.04718933,-0.13541028
30438.0,1.0860184,-0.062186446,-0.121209964
30431.5,1.1002548,-0.07616778,-0.23283389
30436.5,1.0830001,-0.08535479,-0.19408008
30436.5,1.0714558,-0.060745295,-0.1083527
30425.5,1.0951244,-0.04620317,-0.031018356
30423.0,1.0896274,-0.03453415,-0.09984731
30427.5,1.0666655,-0.043060772,-0.0040721614
30408.0,1.1105316,-0.037263855,0.11597712
30399.0,1.1172992,-0.045376718,-0.022545094
30397.5,1.1335443,-0.061745796,-0.09450059
30380.0,1.1189238,-0.06035852,-0.21550606
30386.5,1.1490712,-0.05263795,-0.22238445
30383.5,1.1465875,-0.03916883,-0.25553977
30395.0,1.1470985,-0.031477623,-0.2153593
30430.0,1.1279603,-0.011228532,-0.1882836
30430.5,1.149891,-0.020995278,-0.29187444
30418.5,1.1409956,-0.038524326,-0.32793427
30417.0,1.1307037,-0.041743103,-0.3181668
30402.0,1.1275593,-0.038577244,-0.33563164
30402.5,1.1330462,-0.04494136,-0.3361345
30404.5,1.1232284,-0.037097104,-0.3500873
30415.0,1.1381093,-0.041447327,-0.3726389
30414.5,1.1430489,-0.0551201,-0.38585576
30408.0,1.1167092,-0.049831863,-0.4085998
30391.5,1.1339667,-0.05132106,-0.42247704
30391.5,1.0964445,-0.049810953,-0.34720984
30375.0,1.0970385,-0.036977746,-0.21009868
30399.5,1.129249,-0.06261057,-0.16246367
30400.0,1.1067257,-0.055968925,-0.23764077
30390.5,1.0994469,-0.06782967,-0.1464076
30397.5,1.1129466,-0.08097784,-0.2701157
30393.5,1.0818542,-0.08107638,-0.28271365
30391.5,1.0703572,-0.06776416,-0.23423176
30376.0,1.0678693,-0.06485116,-0.29342613
30344.5,1.0954893,-0.060112122,-0.12824076
30381.0,1.0863897,-0.04831634,-0.0036349837
30384.0,1.0898297,-0.05012137,-0.12695093
30412.5,1.0911438,-0.08030158,-0.1746092
30394.0,1.0804087,-0.08683714,-0.1819244
30409.5,1.0949248,-0.0733812,-0.20031933
30358.5,1.1199659,-0.067082494,-0.17771614
30300.0,1.1156696,-0.06362328,-0.2875235
30332.5,1.1089076,-0.065725744,-0.3163506
30342.0,1.1262141,-0.06683783,-0.3436826
30354.0,1.1167179,-0.06318326,-0.2855644
30352.5,1.1269853,-0.05861062,-0.27205303
30333.5,1.1343497,-0.06168205,-0.3079604
30262.5,1.1574303,-0.081791475,-0.2858799
30285.0,1.1276661,-0.06677808,-0.3562444
30293.5,1.1400344,-0.061599232,-0.36915323
30288.5,1.1433167,-0.058496658,-0.31568405
30288.0,1.1220838,-0.051975768,-0.2690054
30297.5,1.1310983,-0.04909595,-0.121388234
30298.0,1.1413778,-0.046292003,-0.024287933
30310.0,1.1624697,-0.050147854,-0.119386494
30319.5,1.1580807,-0.07473728,-0.15774134
30339.0,1.1390582,-0.06933501,-0.17822665
30343.5,1.1230351,-0.06523469,-0.21681872
30357.0,1.0917293,-0.054616403,-0.22551142
30349.0,1.1089274,-0.032535132,-0.04204411
30317.0,1.105537,-0.032283742,0.0034070443
30324.5,1.1313068,-0.031853206,-0.21160139
30331.5,1.1399344,-0.05989505,-0.2409404
30317.0,1.1372935,-0.061682984,-0.20049226
30303.0,1.1354665,-0.055779755,-0.27572668
30275.0,1.1243329,-0.051287074,-0.20076723
30290.0,1.1195291,-0.03195757,-0.12968847
30247.5,1.1121793,-0.03205066,-0.22384693
30222.0,1.1126117,-0.05528559,-0.25957784
30199.5,1.1352942,-0.07054658,-0.23662914
30193.0,1.1421409,-0.07348496,-0.20744047
30138.0,1.1351011,-0.060145024,-0.15439707
30166.5,1.1442648,-0.06143687,-0.041083902
30122.0,1.1344581,-0.065685436,0.15039231
30131.0,1.1072384,-0.04397956,0.32591894
30064.5,1.0711783,-0.004515346,1.0382456
30090.5,1.0516189,0.04253071,1.2608767
30150.0,1.0349913,0.010588851,1.6343912
30154.0,1.0003022,0.0037138648,1.8450681
30160.0,1.0014247,0.010024164,1.8562965
30179.0,1.0122038,0.037765462,1.7551941
30220.5,1.0387863,0.050304834,1.5360065
30130.5,1.0441674,0.067118704,1.6369137
30172.5,1.0515412,0.06550181,1.4453783
30114.0,1.0326782,0.09048848,1.6212928
30142.5,1.0392452,0.07994205,1.3939397
30101.5,1.0437587,0.07959171,1.4265779
30100.5,1.0336462,0.08202462,1.4642721
30115.0,1.0250841,0.058856,1.2238847
30070.0,1.0331072,0.043949906,1.1746174
30095.0,1.051057,0.036539692,1.1604146
30121.0,1.0644846,0.026685763,1.1180533
30116.5,1.0688844,0.027774516,1.3463048
30113.0,1.0578302,0.030787993,1.2351562
30107.0,1.0588629,0.020329092,1.2661687
30093.5,1.058339,0.013949174,1.3170666
30083.0,1.0672004,0.0012080707,1.0378634
30117.5,1.0568595,-0.0028201751,0.93497384
30154.0,1.0390983,-0.0034504794,0.8330123
30139.5,1.0578064,-0.0064733736,0.863096
30130.0,1.048996,-0.0048576556,0.75395495
30134.0,1.0295905,-0.002046015,0.6354801
30120.5,1.0420765,-0.012450796,0.7505579
30115.0,1.0600545,-0.018777352,0.86830646
30129.5,1.0465482,0.0012754984,0.7366232
30060.5,1.0738934,-0.03390908,0.57504827
30090.5,1.0667738,-0.03680132,0.64820117
30106.5,1.0542841,-0.031661037,0.4814942
30119.5,1.0611151,-0.04150341,0.38900635
30111.0,1.0852798,-0.061944086,0.33684117
30097.0,1.0644659,-0.03698678,0.21386525
30110.5,1.0588132,-0.029132057,0.23206902
30105.5,1.0434947,-0.029634278,0.1837494
30105.5,1.0440457,-0.021882374,0.23043042
30109.5,1.0427461,-0.033500087,0.37478957
30103.5,1.0347363,-0.029545713,0.47933832
30108.5,1.0188805,-0.020876985,0.505789
30105.0,1.027797,-0.029001351,0.48522636
30090.5,1.0574005,-0.055252794,0.51243806
30104.5,1.0728912,-0.061724942,0.5958364
30077.5,1.0832614,-0.050042864,0.50316656
30057.0,1.090612,-0.03933159,0.5409531
30075.5,1.0618652,-0.03524926,0.31671324
30110.0,1.0803766,-0.03639404,0.2713696
30185.0,1.0527241,-0.025444586,0.23150846
30171.5,1.0584306,-0.028767679,0.16295001
30146.5,1.0456495,-0.017132375,0.2051851
30186.5,1.0314156,-0.009152506,0.36237255
30185.5,1.031301,-0.013345774,0.45848134
30182.0,1.0578866,-0.032394048,0.5381509
30151.5,1.047501,-0.032319758,0.53761655
30155.0,1.0351663,-0.04085995,0.51747215
30139.0,1.0537204,-0.051659536,0.7082432
30139.5,1.0435865,-0.029962856,0.8239549
30156.0,1.0578586,-0.027320411,0.9408787
30129.0,1.0587683,-0.038210575,0.65464205
30140.5,1.0302068,-0.025406864,0.6868995
30147.0,1.0557736,-0.028642531,0.66910857
30160.0,1.0505992,-0.030419867,0.37241837
30159.0,1.0370207,-0.023434501,0.3235635
30135.5,1.0240912,-0.018081475,0.21691051
30125.5,1.0282418,-0.011946622,0.257241
30111.0,1.039636,-0.016477149,0.1550777
30122.5,1.0232913,-0.0076968856,0.3162999
30135.0,1.0247867,-0.0119024925,0.3049708
30177.0,1.025185,-0.0063352473,0.41345984
30224.0,1.0421411,-0.037706953,0.35841197
30215.0,1.0248529,-0.045884047,0.25466534
30197.0,1.0364237,-0.048041303,0.28794056
30160.0,1.0242981,-0.035834733,0.36266032
30103.5,1.0232977,-0.02848446,0.3120463
30047.0,1.0131729,-0.03448427,0.3296878
30090.5,1.0341374,-0.036535647,0.5479173
30077.5,0.99580204,-0.004545521,0.7594119
30026.5,1.0075164,0.0146533735,0.9986041
29939.0,1.0075954,0.0020243712,1.0832669
29993.5,1.029064,-0.024554025,1.0293242
30031.0,1.0249752,-0.023456302,1.0474133
30020.0,1.0435584,0.0043447353,1.1673008
30088.5,1.0258564,0.04118854,1.2746569
30144.5,1.0135771,0.057745118,1.3679255
30128.0,0.9850933,0.07478967,1.6008879
30129.5,0.97770226,0.06501134,1.5466537
30178.5,0.9692391,0.051091034,1.435742
30170.0,0.96150625,0.041024122,1.3304838
30179.5,0.9497458,0.03348847,1.2076846
30153.5,0.9392073,0.054568667,1.3967768
30170.0,0.9527343,0.052698288,1.4229605
30156.0,0.95252836,0.040298436,1.0984195
30137.0,0.99361694,0.017263431,1.077051
30160.0,1.0095153,0.022474784,1.1530999
30157.5,1.0345224,0.014720205,0.98253125
30159.5,1.043474,0.016678397,1.0648785
30159.0,1.0299613,0.016227309,1.0540823
30187.5,1.0588163,0.0127484985,1.1016163
30203.0,1.072279,-0.0033545457,1.1441512
30196.5,1.0662668,-0.0008984916,0.8452614
30138.0,1.0600234,-0.00087098405,0.8445888
30139.0,1.0712839,-0.011146586,0.6317785
30130.0,1.0706978,-0.009633344,0.6041693
30109.5,1.0330844,-0.0044512264,0.6287028
30073.0,1.0516796,-0.012051191,0.5137326
30093.5,1.0708464,-0.02632628,0.4715574
30080.5,1.0573239,-0.015122946,0.60838336
30109.0,1.0581578,-0.006877329,0.68232566
30152.5,1.076814,-0.031190198,0.8124381
30169.0,1.0610601,-0.01460566,0.75280184
30212.5,1.0739313,-0.022986036,0.9441478
30194.5,1.0617553,-0.001957547,1.2612042
30183.0,1.0671718,-0.0075708367,0.7943345
30160.5,1.0442748,-0.035730425,0.6093397
30170.0,1.0556304,-0.040704247,0.68544203
30165.5,1.0146233,-0.009889934,0.7143277
30170.5,1.0284191,-0.006778192,0.8255417
30191.5,1.0305142,0.0018250532,0.9554962
30199.5,1.0092599,0.020653103,0.8864755
30213.0,1.0149859,0.013321657,0.86639124
30226.0,1.0305393,-0.019099217,0.7524685
30220.0,1.0334834,-0.024976458,0.77530354
30230.5,1.0230412,-0.016371336,0.7498321
30233.0,1.0357625,-0.009534877,0.6982631
30245.0,1.0276346,-0.016582292,0.5853451
30249.5,1.0206263,-0.025915068,0.40352473
30253.0,1.0285715,-0.03375602,0.33977982
30205.0,1.0447524,-0.016379666,0.34879252
30217.0,1.0580051,-0.016420078,0.2859231
30230.0,1.0537729,-0.0138507895,0.22087437
30245.0,1.0426672,-0.001254689,0.24239147
30265.0,1.052807,-0.015604224,0.30827847
30242.5,1.0393059,-0.017073888,0.22136036
30247.5,1.0592433,-0.052754957,0.33133197
30240.0,1.0639236,-0.03575847,0.32104447
30191.0,1.0802319,-0.04538231,0.37361243
30192.0,1.0942271,-0.065255836,0.3449444
30175.5,1.0599924,-0.0516542,0.28420198
30175.5,1.0458431,-0.055962224,0.19500256
30196.0,1.0317656,-0.057108942,0.18125433
30177.5,1.0181574,-0.047428068,0.27507308
30129.5,1.02106,-0.040571075,0.4062267
30140.5,1.0329388,-0.035163444,0.38351157
30117.0,1.045165,-0.044962715,0.4093308
30150.0,1.0385388,-0.05311342,0.23381639
30111.0,1.0525898,-0.056485552,0.2127427
30096.0,1.0634439,-0.05877417,0.25768682
30067.0,1.0453831,-0.039507102,0.25069913
30090.0,1.0476959,-0.030137341,0.38586867
30100.0,1.0519638,-0.029271979,0.40854546
30114.5,1.0794142,-0.050054807,0.373021
30115.0,1.0445573,-0.038195673,0.48035285
30122.5,1.0209316,-0.017375026,0.50201964
30121.5,1.0143558,-0.03241596,0.44149867
30111.0,1.0152962,-0.007440936,0.6382357
30081.0,1.0266834,-0.026422787,0.6402388
30065.0,1.0157396,-0.020477075,0.52959126
30083.5,1.0110375,-0.020093221,0.34414008
30072.5,1.0035981,-0.01805238,0.32588047
30052.0,0.9892434,-0.011876296,0.1709493
30059.5,1.015657,-0.014371473,0.07343549
30061.0,1.0132514,-0.009463433,-0.008752869
30036.0,1.0081968,-0.0068328865,0.015854096
30033.5,1.0115056,-0.0093924515,-0.045469865
30089.5,1.0205712,-0.021070477,0.025134573
30118.5,1.0129613,-0.023473639,0.097454004
30116.5,1.0176212,-0.022609565,0.12825221
30088.0,1.0189255,-0.037658,0.24966857
30077.0,1.011497,-0.03971438,0.26209626
30086.0,1.0307865,-0.047139082,0.19852757
30089.5,1.0253001,-0.06499828,0.25914115
30119.0,1.0325077,-0.060163427,0.06298513
30118.0,1.03818,-0.05786069,0.019078998
30095.0,1.0524817,-0.05089841,0.042999946
30107.0,1.0763361,-0.043220572,0.040552586
30110.5,1.0992287,-0.038516637,0.05749917
30112.0,1.0905526,-0.037831258,0.14754064
30131.5,1.0846549,-0.03211076,0.05139132
30124.0,1.0647622,-0.04563838,0.06740678
30139.0,1.0594978,-0.05138286,0.008451847
30165.5,1.0537204,-0.059154894,0.04362622
30169.5,1.0299152,-0.03982662,-0.0006695483
30157.0,1.0450296,-0.048284568,-0.00063198246
30144.0,1.0510141,-0.06738554,0.023817098
30121.5,1.0268389,-0.050125845,-0.14584412
30155.0,1.0224819,-0.04988088,-0.13235791
30160.0,1.005834,-0.04231982,-0.16322504
30182.0,1.0121014,-0.03730777,-0.15366642
30167.5,1.0341758,-0.04409933,-0.11060943
30171.5,1.0316482,-0.038789377,-0.01904939
30192.5,1.0325426,-0.036939107,-0.08496339
30199.0,1.0510164,-0.04393795,-0.1225337
30228.5,1.0546827,-0.06362669,-0.20066763
30260.5,1.0293901,-0.056653667,-0.15333708
30233.0,1.0163966,-0.04051272,-0.21536496
30240.0,1.0204111,-0.041312426,-0.26242435
30256.5,1.0182164,-0.05088302,-0.19697878
30335.5,1.031662,-0.04967542,-0.20944864
30350.0,1.0572989,-0.071183234,-0.09780275
30305.5,1.0621556,-0.05554005,-0.06935228
30290.0,1.0804528,-0.057712067,-0.06368227
30251.0,1.0602201,-0.078870535,0.06176924
30275.0,1.0470661,-0.069674134,0.21999975
30220.5,1.0809587,-0.08709724,0.23186564
30209.0,1.0831543,-0.08511764,0.124386616
30193.5,1.0919136,-0.085721895,0.3013694
30239.0,1.095404,-0.08432549,0.33761856
30269.0,1.1324219,-0.09721516,0.3263929
30294.5,1.1071167,-0.06839843,0.40524447
30296.0,1.0912887,-0.05081036,0.37158212
30316.5,1.1076171,-0.06549446,0.52834725
30318.0,1.0858061,-0.05370627,0.56789994
30318.0,1.0875558,-0.058456514,0.44190788
30260.5,1.0706791,-0.055060904,0.33831677
30291.0,1.0659254,-0.050897043,0.31649834
30309.5,1.0738534,-0.04514118,0.39817455
30318.0,1.0578951,-0.035977248,0.460394
30282.0,1.0388964,-0.03531185,0.37373373
30244.5,1.0404787,-0.021755565,0.25995168
30262.0,1.0410309,-0.040437732,0.25883853
30232.0,1.0298562,-0.028064888,0.4707735
30200.5,1.0260001,-0.017415855,0.61708504
30192.5,1.003282,0.0041783266,0.6190022
30208.0,1.004083,-0.028940994,0.34065214
30222.5,1.0040741,-0.039502095,0.25206432
30201.0,1.0124065,-0.040757712,0.20513755
30188.0,1.0036108,-0.03711876,0.25806493
30195.0,1.0082862,-0.021203037,0.15646791
30190.0,1.016241,-0.016282003,0.054526344
30205.0,1.016645,-0.018931512,0.050445825
30184.5,1.019071,-0.022055585,0.019950273
30193.5,1.0173547,-0.023308251,0.06449533
30182.5,1.0064371,-0.011865724,0.17020968
30186.0,1.0048614,-0.026993044,0.028091911
30193.0,1.0183873,-0.023897346,0.02368298
30207.5,1.0238158,-0.0342579,-0.023402678
30186.0,1.0351537,-0.03884099,0.104291186
30190.0,1.0378038,-0.03178416,-0.039078712
30195.0,1.0411546,-0.029304352,-0.08484334
30194.5,1.0452231,-0.03570627,-0.12847476
30199.5,1.0516707,-0.037469525,-0.1479419
30213.5,1.0799243,-0.04088529,-0.14917381
30195.0,1.0949969,-0.03969151,-0.25037476
30190.0,1.0920542,-0.04291664,-0.25813735
30206.5,1.0887512,-0.038453262,-0.30598962
30217.5,1.0947133,-0.034057524,-0.19730935
30212.0,1.0717591,-0.025970284,-0.12744135
30180.5,1.0905043,-0.03471276,-0.18010387
30221.5,1.1007442,-0.063856035,-0.24311352
30233.0,1.0863777,-0.06813541,-0.18749556
30233.0,1.0908762,-0.057249576,-0.2808235
30233.5,1.1132025,-0.057261895,-0.35407725
30208.5,1.0951791,-0.07007349,-0.4209072
30205.0,1.0965902,-0.06551249,-0.38873366
30213.5,1.1048194,-0.05503398,-0.4049601
30230.5,1.1147339,-0.048709136,-0.33126038
30272.0,1.0932184,-0.045083907,-0.22097434
30306.0,1.0814812,-0.043433633,-0.2525852
30328.0,1.072705,-0.05453261,-0.3572415
30327.0,1.0886506,-0.07168481,-0.420503
30293.0,1.0709244,-0.08468999,-0.46676505
30319.0,1.0707853,-0.069061816,-0.4155154
30299.0,1.0303006,-0.04876687,-0.40578023
30317.0,1.0343952,-0.040921073,-0.24934827
30310.0,1.0456296,-0.034390785,-0.05330409
30315.0,1.0655357,-0.035407703,-0.1536482
30314.0,1.0993482,-0.07472159,-0.16888294
30283.0,1.0825988,-0.08020222,-0.25581816
30301.5,1.0956129,-0.07588339,-0.2408319
30284.0,1.1063153,-0.0648756,-0.18854608
30291.5,1.1063105,-0.05860102,-0.21261923
30300.0,1.110037,-0.051160604,-0.2873486
30296.0,1.0998781,-0.053170875,-0.27468684
30300.0,1.1041822,-0.0497367,-0.27064693
30348.5,1.105549,-0.047354016,-0.15736699
30318.0,1.0899141,-0.03745608,-0.20289561
30341.5,1.0885345,-0.036262497,-0.26837677
30344.0,1.0701842,-0.059112478,-0.31622064
30330.0,1.0643289,-0.05848342,-0.35038036
30347.5,1.0349511,-0.049260613,-0.37545347
30371.5,1.0502084,-0.05084509,-0.3182657
30389.0,1.0622443,-0.0514439,-0.19244033
30391.0,1.0873812,-0.04641731,-0.19245325
30385.0,1.0860885,-0.057712317,-0.31064054
30335.0,1.0880091,-0.07896556,-0.29161295
30310.0,1.0840623,-0.074683756,-0.28647992
30318.0,1.0951724,-0.07398659,-0.23943277
30301.5,1.1061288,-0.080988854,-0.037917435
30301.5,1.1044911,-0.05811298,0.24225597
30306.0,1.119793,-0.056119956,0.37763104
30312.0,1.1277826,-0.12243511,0.11548629
30315.5,1.0800506,-0.10508028,0.14683527
30317.0,1.0790635,-0.0903102,0.2876805
30295.5,1.0611613,-0.05946069,0.13160664
30308.0,1.0831811,-0.049581267,0.052572645
30312.0,1.1053354,-0.05456676,0.1229241
30315.5,1.0688982,-0.04234086,0.1281847
30285.5,1.0391847,-0.028300159,0.1708821
30287.5,1.0406544,-0.023757525,0.012882853
30263.0,1.0666398,-0.030353602,0.06565368
30280.5,1.0885851,-0.04690906,0.15309596
30265.5,1.0723478,-0.029343497,0.035724066
30237.5,1.0523896,-0.021742422,0.0386059
30255.0,1.0382284,-0.02159651,0.054835305
30241.0,1.0659034,-0.034719553,0.020537125
30230.5,1.0802807,-0.0444662,-0.10412313
30231.0,1.0745249,-0.04297308,-0.14535914
30215.5,1.0544777,-0.033465788,-0.14289697
30233.5,1.0527338,-0.028884646,-0.1608106
30255.0,1.0850751,-0.026598502,-0.12147219
30239.0,1.0629408,-0.029331844,-0.123572655
30252.0,1.0506412,-0.022349339,0.04014106
30265.0,1.062219,-0.019914296,0.33179358
30250.0,1.0634168,-0.025280442,0.37996525
30239.0,1.0704643,-0.066681206,0.43626913
30250.0,1.076346,-0.08115433,0.2602979
30235.0,1.0868138,-0.07925415,0.13387732
30235.0,1.0915655,-0.06861611,0.05012065
30218.0,1.0957495,-0.060956243,-0.026773276
30194.0,1.0876288,-0.04667419,-0.1099656
30211.0,1.0956511,-0.039892506,-0.100419216
30231.0,1.069697,-0.030298088,-0.060929805
30241.0,1.0483018,-0.0016385317,-0.062900536
30254.0,1.0702035,-0.008355893,-0.17006455
30254.5,1.0960625,-0.032006726,-0.24081296
30260.0,1.0903823,-0.03620898,-0.3125761
30272.0,1.0717789,-0.031905018,-0.34927166
30254.5,1.0521847,-0.032943476,-0.31743875
30254.5,1.0772965,0.011487719,-0.3109142
30252.5,1.0749443,-0.020412385,-0.35978183
30252.0,1.0667394,-0.037722,-0.41909763
30269.0,1.0826247,-0.024013747,-0.4086652
30294.0,1.0822586,-0.0358797,-0.3955043
30295.5,1.077214,-0.027608076,-0.3023199
30306.0,1.0799026,-0.023146592,-0.2671019
30294.0,1.0985831,-0.03685251,-0.3850135
30314.5,1.1136564,-0.061804254,-0.42550915
30327.5,1.1170865,-0.065823704,-0.4577424
30301.0,1.1081122,-0.062255554,-0.48092747
30288.0,1.1037832,-0.062369242,-0.5037993
30289.0,1.1145208,-0.076424494,-0.47594488
30294.5,1.0983533,-0.07056056,-0.30196527
30290.0,1.1192367,-0.04615171,-0.21879104
30277.0,1.1636934,-0.053424746,-0.28241774
30259.5,1.1491534,-0.08873303,-0.34267122
30247.5,1.1456649,-0.08980751,-0.326892
30247.5,1.1376175,-0.06938428,-0.30750975
30238.5,1.112,-0.0517815,-0.13868263
30288.5,1.0879405,-0.04966352,-0.3210586
30299.0,1.0710764,-0.07069951,-0.20037626
30300.0,1.0737821,-0.05142944,-0.06675641
30309.0,1.1081977,-0.053365108,-0.20041151
30299.0,1.0963866,-0.06902692,-0.03319618
30302.0,1.0876342,-0.04762525,0.11165738
30258.5,1.1077812,-0.03574793,0.28102878
30279.5,1.119864,-0.045659486,0.28820702
30261.0,1.123982,-0.069939315,0.08477747
30249.0,1.1050912,-0.069946826,-0.01998035
30216.5,1.1082959,-0.06782566,-0.05713576
30187.0,1.0771004,-0.058489088,-0.08964478
30167.5,1.0850223,-0.039442908,-0.13854057
30207.0,1.0847833,-0.045748137,-0.20017554
30222.0,1.0865823,-0.048222173,-0.21630625
30240.0,1.0811371,-0.043858968,-0.21280426
30222.5,1.0785633,-0.039932262,-0.21416432
30179.5,1.0809563,-0.044826068,-0.22189797
30165.5,1.0863209,-0.055934887,-0.24366084
30143.0,1.0922617,-0.063142166,-0.23586231
30151.0,1.0758393,-0.0665434,-0.18757698
30141.5,1.0714066,-0.06494348,-0.18989728
30154.5,1.0994039,-0.0754955,-0.2345054
30145.5,1.1027353,-0.07919106,-0.2075111
30134.0,1.0878097,-0.070047736,-0.2625708
30138.5,1.061328,-0.070048034,-0.28906143
30145.5,1.0781965,-0.053518835,-0.30500105
30138.5,1.0550491,-0.051191177,-0.2496648
30153.0,1.0324101,-0.032919075,-0.17796043
30153.0,1.0177857,-0.02748001,0.05389107
30147.5,1.0390744,-0.030340534,-0.110299654
30150.5,1.0647017,-0.055188194,-0.07627427
30176.5,1.0533245,-0.061239902,0.060241
30155.5,1.0363934,-0.0365009,0.009794055
30179.5,1.0339601,-0.039179754,0.054851316
30162.0,1.0419906,-0.060928192,0.059549846
30146.5,1.029361,-0.05100183,0.065587014
30165.5,1.0344012,-0.024898387,0.2114849
30154.5,1.0355419,-0.02209099,0.099036485
30155.0,1.0578722,-0.051605918,0.14084956
30164.0,1.0631073,-0.05196974,0.07235748
30176.0,1.0530331,-0.03281858,0.01011811
30150.5,1.0457917,-0.03720587,0.028014457
30162.5,1.0473745,-0.038313314,0.0763608
30162.0,1.0451199,-0.035540152,-0.013922835
30158.5,1.0542015,-0.039566472,0.15935545
30135.0,1.0484374,-0.017038655,0.12400996
30125.5,1.0432848,-0.036587518,-0.06051535
30109.0,1.0314381,-0.041887727,0.089075
30114.5,1.0464449,-0.038223784,-0.041297592
30114.5,1.0598837,-0.04589923,-0.14191383
30085.0,1.0529042,-0.04501713,-0.17421421
30096.5,1.0341595,-0.029981732,-0.15280268
30108.5,1.0317652,-0.020406269,-0.20136578
30100.5,1.0448797,-0.026123289,-0.18972681
30120.0,1.0494053,-0.03240252,0.0012452062
30108.5,1.0773854,-0.058031175,0.11239646
30092.0,1.0668777,-0.05285418,0.24772024
30095.0,1.0609373,-0.04810077,0.044112027
30095.0,1.0633026,-0.064518586,0.039917253
30101.5,1.0741456,-0.07244925,-0.042483643
30097.0,1.0848694,-0.07363694,-0.12337149
30095.5,1.0829288,-0.063661635,-0.15514746
30096.0,1.0630639,-0.04465853,-0.16327152
30092.5,1.0634183,-0.03569641,-0.20332177
30138.5,1.055392,-0.030431766,-0.26967424
30160.0,1.06731,-0.03780024,-0.2809213
30152.5,1.0561781,-0.032545403,-0.29518238
30128.0,1.0675435,-0.042207003,-0.26946568
30092.5,1.0640644,-0.03921032,-0.30791426
30110.0,1.0563519,-0.031782173,-0.36665452
30132.0,1.0527875,-0.050295796,-0.39334747
30099.5,1.0468714,-0.04388688,-0.38099757
30092.0,1.041154,-0.043503903,-0.4127599
30096.5,1.0298513,-0.044662677,-0.37229946
30070.5,1.0449897,-0.039588977,-0.31244516
30071.5,1.0151051,-0.033037446,-0.2956451
30090.5,1.0135316,-0.03472279,-0.34251013
30095.5,1.0083207,-0.059307594,-0.3287895
30109.0,1.0050565,-0.05359393,-0.4122856
30100.5,1.0054058,-0.05721164,-0.42759082
30093.5,1.0157427,-0.049143437,-0.37790576
30080.0,1.0204273,-0.0603369,-0.399182
30094.0,1.0017864,-0.057461273,-0.42993864
30080.0,1.0068877,-0.05166262,-0.47699878
30117.0,1.0159642,-0.067267105,-0.4639955
30111.0,1.0163286,-0.055071745,-0.4781755
30101.0,1.0075616,-0.05582676,-0.5230695
30092.5,1.0202117,-0.075148985,-0.532906
30121.5,1.0223716,-0.08244376,-0.34513226
30103.0,1.0288641,-0.046610106,-0.05826445
30123.5,1.0374879,-0.013217796,-0.06960233
30102.5,1.0440229,-0.049751,-0.022005798
30100.0,1.0358081,-0.07623553,-0.2496969
30090.0,1.0533446,-0.096846566,-0.24098775
30089.5,1.0692145,-0.091875866,-0.09847938
30098.5,1.0823787,-0.071340114,-0.18179025
30099.0,1.0700556,-0.05911599,-0.27691284
30089.0,1.0947108,-0.06811474,-0.33256137
30117.5,1.0988507,-0.0819684,-0.30769482
30115.0,1.0930257,-0.051054835,-0.35642537
30115.0,1.1150266,-0.05781869,-0.34689805
30117.5,1.1318862,-0.055093948,-0.4061218
30087.5,1.1269442,-0.07138848,-0.42828268
30085.0,1.1018997,-0.06499271,-0.33332634
30035.5,1.0963824,-0.047357213,-0.2933045
30007.0,1.115321,-0.051501054,-0.30572084
